window_index,source_midpoint_mbase,geco22_bpb,geco21_bpb,megabyte1_bpb,nc_prefix_bpb,nc_prefix_current_bpb
5730,23.279373000,1.841466943,1.838845789,1.741644214,1.955097834,1.889619211
5731,23.282445000,1.891925494,1.894576112,1.812678506,1.942314148,1.900295575
5732,23.285517000,1.350198661,1.356763174,1.886612296,1.960674922,1.395557553
5733,23.288589000,1.816019629,1.817924370,1.890845776,1.951625824,1.855196844
5734,23.291661000,1.165111795,1.211848763,1.847037534,1.917836825,1.302607631
5735,23.294733000,1.788879047,1.810876058,1.923105240,1.954382261,1.859664847
5736,23.297805000,1.509044730,1.504862153,1.912759384,1.955844561,1.507461703
5737,23.300877000,0.730316311,0.721356418,1.801598206,1.884167830,0.684954117
5738,23.303949000,1.197241464,1.218962781,1.834329163,1.901593208,1.246730980
5739,23.307021000,1.730855189,1.728812868,1.732436453,1.933179855,1.823885500
5740,23.310093000,1.933282932,1.935054700,1.867525140,1.966973623,1.928699573
5741,23.313165000,1.967756430,1.968540986,1.913954814,1.966233571,1.971589883
5742,23.316237000,1.946171244,1.948260148,1.907860200,1.950876554,1.942357997
5743,23.319309000,1.908795059,1.912982066,1.895729204,1.964725812,1.914433648
5744,23.322381000,1.653091182,1.663602422,1.844378223,1.912904263,1.795098906
5745,23.325453000,1.799469717,1.810001599,1.920624892,1.962230364,1.829954875
5746,23.328525000,1.624952922,1.621707380,1.891528328,1.961373647,1.696538995
5747,23.331597000,1.956035594,1.957058589,1.918790261,1.964841525,1.964426736
5748,23.334669000,1.905261934,1.909905446,1.923414151,1.947122256,1.913110236
5749,23.337741000,1.802753580,1.812911352,1.878746688,1.923598289,1.817559925
5750,23.340813000,1.689595339,1.713886234,1.840077202,1.949572245,1.695072487
5751,23.343885000,1.951923768,1.952536027,1.866097768,1.972948710,1.957395077
5752,23.346957000,1.780532631,1.786918300,1.850868344,1.956941287,1.757808050
5753,23.350029000,1.195843220,1.181767294,1.785197794,1.850168546,1.172383512
5754,23.353101000,1.892177165,1.893284142,1.849824429,1.981565793,1.959719340
5755,23.356173000,1.930580219,1.933780650,1.845758478,1.968365669,1.930838426
5756,23.359245000,1.818503186,1.825130165,1.845946987,1.961365064,1.810950279
5757,23.362317000,1.761472344,1.765681207,1.718949325,1.898279190,1.779330095
5758,23.365389000,0.612990675,0.642262240,1.519023389,1.812299411,0.673829480
5759,23.368461000,0.848592027,0.833735600,1.866495371,1.892665227,0.963207179
5760,23.371533000,1.538780399,1.529394416,1.807689389,1.939597766,1.612962902
5761,23.374605000,1.853142619,1.852003455,1.919172366,1.948110898,1.859729727
5762,23.377677000,1.706066668,1.718099847,1.806145748,1.909268538,1.647019014
5763,23.380749000,1.702970624,1.743977050,1.914284070,1.947862307,1.741779496
5764,23.383821000,1.924041828,1.926036378,1.911768198,1.943997383,1.772108535
5765,23.386893000,1.850598733,1.852443775,1.902566135,1.952744802,1.797062933
5766,23.389965000,1.718985915,1.735331217,1.858349244,1.960828781,1.811559141
5767,23.393037000,1.812598000,1.813585967,1.863434181,1.936947982,1.730614374
5768,23.396109000,1.794787745,1.792350163,1.836154262,1.934332212,1.853907347
5769,23.399181000,1.798963527,1.778456986,1.904690266,1.947457314,1.943065703
5770,23.402253000,1.932017644,1.933695078,1.854829709,1.948661168,1.939865430
5771,23.405325000,1.681275636,1.682663490,1.870630503,1.951456070,1.816781610
5772,23.408397000,1.867162009,1.873468995,1.874964853,1.935519218,1.862377048
5773,23.411469000,1.904470424,1.910290559,1.893990676,1.924978574,1.919563015
5774,23.414541000,0.963226241,0.955152848,1.938184977,1.964269320,1.168137982
5775,23.417613000,0.876718111,0.874741532,1.874383847,1.938028018,1.370322237
5776,23.420685000,1.286285507,1.285752783,1.811438183,1.902252515,1.513253488
5777,23.423757000,0.726375225,0.741417286,1.859242121,1.921756109,0.785439137
5778,23.426829000,1.875841531,1.859422209,1.857270320,1.940074285,1.869294693
5779,23.429901000,1.692115188,1.678330074,1.802703420,1.929792404,1.624281481
5780,23.432973000,1.641928449,1.648849547,1.874620994,1.947386424,1.725350459
5781,23.436045000,1.292652090,1.294401462,1.852820754,1.945676804,1.525181234
5782,23.439117000,1.729522184,1.734050557,1.899418275,1.950456937,1.829246889
5783,23.442189000,1.783834045,1.753238993,1.846381048,1.964884122,1.794625168
5784,23.445261000,1.839937679,1.840725320,1.869953116,1.963869731,1.868456705
5785,23.448333000,0.385505912,0.380417672,1.950962385,1.952850978,0.441619910
5786,23.451405000,1.857083991,1.864129990,1.827020208,1.964198748,1.510365516
5787,23.454477000,1.038950061,1.039536715,1.949314992,1.961702983,1.085499915
5788,23.457549000,0.799529138,0.775967441,1.917873571,1.975865046,0.989726985
5789,23.460621000,1.169240827,1.187116433,1.866510391,1.953278859,1.168139242
5790,23.463693000,0.780652486,0.791601542,1.920627038,1.963605881,1.354695484
5791,23.466765000,1.450672353,1.440968250,1.908124487,1.986722946,1.516759748
5792,23.469837000,0.566966057,0.591007618,1.917097807,1.952413877,0.506993098
5793,23.472909000,1.177730066,1.230196541,1.857370396,1.971903165,1.084770575
5794,23.475981000,0.235562595,0.235910421,1.904336691,1.942353249,0.571851086
5795,23.479053000,0.692208027,0.680507821,1.749670899,1.975328763,1.062799717
5796,23.482125000,1.274594997,1.226418391,1.821202525,1.986159325,1.476134519
5797,23.485197000,1.542824040,1.561491604,1.933250586,1.973340034,1.675755469
5798,23.488269000,1.070378931,1.081131246,1.805912654,1.862925847,1.087732655
5799,23.491341000,0.789109169,0.794295665,1.832308173,1.878820101,1.130315763
5800,23.494413000,1.934919039,1.936515093,1.903332631,1.937963168,1.937616984
5801,23.497485000,0.726066522,0.727565356,1.874668429,1.937802951,0.724135414
5802,23.500557000,0.071447519,0.071722781,1.479174460,1.943292936,0.161299805
5803,23.503629000,1.180757976,1.183141181,1.922751566,1.959597588,1.274537303
5804,23.506701000,1.815645566,1.810807223,1.832198858,1.962216695,1.811872338
5805,23.509773000,1.888934319,1.923630158,1.797351301,1.977804502,1.923979501
5806,23.512845000,1.807639708,1.826508959,1.931765397,1.953537941,1.834021280
5807,23.515917000,1.648649052,1.688996320,1.902045866,1.926536878,1.741690561
5808,23.518989000,1.608066633,1.626002530,1.987230778,1.987874031,1.668111751
5809,23.522061000,1.418468468,1.407366234,1.942048073,1.956657728,1.486413782
5810,23.525133000,1.868519944,1.874420834,1.908587297,1.936150551,1.896660556
5811,23.528205000,1.943004529,1.944503069,1.907584985,1.965230306,1.924306035
5812,23.531277000,1.815682411,1.814935823,1.877263367,1.961811701,1.932070255
5813,23.534349000,1.646545442,1.644730895,1.882880330,1.953963598,1.700212051
5814,23.537421000,1.950986743,1.952523311,1.930137793,1.951148669,1.956122398
5815,23.540493000,1.928556561,1.930030266,1.910257816,1.960302671,1.900890470
5816,23.543565000,1.884001374,1.881042202,1.884919723,1.962218920,1.926701556
5817,23.546637000,1.913135409,1.925360819,1.827105130,1.979416847,1.934630275
5818,23.549709000,1.951272726,1.954359611,1.910582781,1.959749540,1.956681093
5819,23.552781000,1.689576514,1.705729902,1.871110439,1.938701630,1.709879644
5820,23.555853000,0.889645204,0.883283988,1.896136006,1.954725583,0.948125253
5821,23.558925000,0.170666615,0.171419710,1.932624976,1.987397512,0.412312478
5822,23.561997000,0.548373058,0.548863063,1.865584731,1.955667178,1.406855633
5823,23.565069000,1.903663615,1.907083273,1.856962959,1.939850489,1.915973236
5824,23.568141000,1.871278713,1.865307535,1.901477655,1.942645709,1.867106251
5825,23.571213000,1.936446905,1.938759804,1.842624088,1.959587415,1.937975566
5826,23.574285000,1.955967625,1.957734068,1.923214118,1.966426849,1.960112174
5827,23.577357000,1.963645796,1.964945734,1.752731338,1.982777913,1.969298224
5828,23.580429000,1.808372346,1.811104407,1.897338470,1.953826269,1.811473861
5829,23.583501000,1.846063654,1.857529630,1.918380817,1.984307925,1.810355956
5830,23.586573000,1.718525601,1.711771016,1.941103896,1.972083410,1.790048982
5831,23.589645000,0.462455952,0.532184724,1.938602765,1.961955070,0.393184900
5832,23.592717000,0.219055201,0.258604894,1.763428712,1.993001938,0.356611113
5833,23.595789000,0.243426415,0.314193423,1.751041266,1.975521723,0.419114259
5834,23.598861000,0.253008127,0.309793924,1.812153886,1.981760343,0.607358754
5835,23.601933000,1.379734059,1.379963193,1.848623832,1.970695496,1.327166237
5836,23.605005000,1.738746554,1.744479020,1.905298591,1.953649521,1.772741457
5837,23.608077000,1.452100623,1.468115920,1.853657266,1.904546420,1.508941216
5838,23.611149000,1.882890592,1.893060550,1.899593472,1.957635880,1.889795681
5839,23.614221000,1.535398198,1.523348153,1.844626347,1.905539195,1.597259060
5840,23.617293000,1.886415953,1.883429853,1.918266694,1.968433698,1.918442475
5841,23.620365000,1.922280875,1.922790699,1.905159804,1.965116501,1.923110937
5842,23.623437000,1.779108087,1.790721133,1.844132384,1.954036077,1.792902067
5843,23.626509000,1.926038663,1.930871571,1.852420748,1.976644198,1.942792376
5844,23.629581000,1.772923924,1.778000611,1.759833154,1.951518059,1.777175951
5845,23.632653000,1.925844078,1.924840132,1.903594097,1.953200340,1.925822655
5846,23.635725000,1.953670402,1.955082814,1.727367152,1.976898193,1.952043811
5847,23.638797000,1.765005186,1.744318604,1.892482996,1.936773300,1.766523108
5848,23.641869000,1.858603567,1.837012326,1.913414796,1.935025215,1.854532118
5849,23.644941000,1.953489820,1.958668709,1.751132790,1.964085897,1.947180549
5850,23.648013000,1.830790460,1.868172328,1.899424712,1.974940936,1.870097637
5851,23.651085000,1.654229929,1.649683307,1.900397142,1.971810341,1.952943921
5852,23.654157000,1.547401448,1.535906369,1.914333145,1.951909701,1.578400513
5853,23.657229000,1.751192763,1.749664257,1.909531077,1.955596924,1.613008678
5854,23.660301000,1.159771764,1.176022879,1.813330114,1.850294749,1.179862683
5855,23.663373000,1.774831454,1.788130512,1.910068830,1.950050672,1.792107508
5856,23.666445000,1.405840248,1.392039438,1.893946091,1.934570630,1.595646769
5857,23.669517000,1.601557901,1.599533985,1.873871684,1.946454048,1.350711713
5858,23.672589000,1.850192239,1.847162664,1.903394858,1.929081281,1.820691620
5859,23.675661000,1.702571159,1.702397242,1.913828015,1.954260508,1.703376124
5860,23.678733000,1.066933110,1.077219697,1.875237068,1.937671026,1.478617405
5861,23.681805000,1.540782978,1.569118017,1.857054234,1.918276787,1.598997968
5862,23.684877000,1.872600297,1.873087401,1.855009794,1.954314232,1.877808228
5863,23.687949000,1.762914464,1.801030919,1.924258629,1.944856962,1.810025851
5864,23.691021000,1.779330924,1.759993388,1.926615477,1.941110293,1.765963386
5865,23.694093000,1.141063886,1.092913315,1.845875184,1.922076861,1.396604699
5866,23.697165000,0.789797156,0.807170662,1.923368692,1.963068008,0.984437674
5867,23.700237000,1.837855828,1.843357441,1.948409696,1.966585159,1.859010326
5868,23.703309000,1.379122677,1.363332947,1.946541289,1.956815402,1.421544490
5869,23.706381000,1.766098976,1.766121715,1.934000015,1.946889559,1.831642578
5870,23.709453000,1.819784520,1.823964700,1.918821812,1.944637934,1.811649859
5871,23.712525000,1.914354240,1.915233359,1.907832384,1.946736654,1.917858715
5872,23.715597000,1.387092762,1.395832690,1.815464834,1.903755188,1.455037308
5873,23.718669000,1.845636288,1.836990625,1.908880472,1.939174334,1.837910295
5874,23.721741000,1.861348418,1.864258895,1.908254544,1.946871440,1.878705705
5875,23.724813000,1.957594236,1.958760897,1.882483137,1.966973623,1.962019920
5876,23.727885000,1.778657231,1.780716861,1.937034175,1.952931404,1.787961508
5877,23.730957000,1.883235889,1.894710307,1.912952185,1.947884560,1.890088325
5878,23.734029000,1.689384525,1.698763182,1.863117615,1.915748596,1.716964304
5879,23.737101000,1.937456369,1.940045198,1.876500527,1.953872363,1.942035119
5880,23.740173000,1.867673139,1.875185390,1.885647058,1.948379517,1.898684879
5881,23.743245000,1.698537563,1.707292587,1.865543673,1.929504077,1.709082538
5882,23.746317000,1.937820812,1.942731559,1.877803812,1.975813230,1.944053610
5883,23.749389000,1.768629968,1.770931562,1.934203307,1.958064397,1.950865149
5884,23.752461000,1.520826439,1.580728918,1.895765384,1.925736745,1.674563865
5885,23.755533000,1.916588386,1.921106100,1.868393580,1.947368622,1.925458590
5886,23.758605000,1.949152519,1.946755886,1.914919337,1.978406270,1.944140275
5887,23.761677000,1.614950913,1.609183232,1.851175944,1.904004733,1.643501430
5888,23.764749000,1.778174167,1.781423375,1.860711829,1.943459511,1.811084231
5889,23.767821000,1.798038992,1.800454656,1.904053907,1.954633077,1.802965909
5890,23.770893000,1.943560700,1.946829716,1.885717402,1.975292524,1.958280027
5891,23.773965000,1.950313489,1.950448990,1.819121892,1.961477280,1.951926708
5892,23.777037000,1.776560575,1.875556231,1.866370002,1.953300476,1.867011418
5893,23.780109000,1.898483515,1.911724677,1.886494358,1.973372777,1.930801491
5894,23.783181000,1.938632801,1.940854172,1.885084381,1.980383555,1.954770466
5895,23.786253000,1.972507238,1.974398017,1.887484764,1.988750776,1.973853509
5896,23.789325000,1.985937675,1.985967477,1.827854672,1.994064649,1.987380822
5897,23.792397000,1.928589423,1.933036764,1.885259115,1.946998596,1.887984951
5898,23.795469000,1.720605686,1.712911730,1.862788896,1.932353338,1.717887809
5899,23.798541000,1.498848091,1.496122191,1.893567006,1.943604151,1.290133084
5900,23.801613000,1.609878838,1.611283198,1.884428779,1.959755262,1.520206412
5901,23.804685000,1.476200243,1.476575623,1.833112245,1.946545601,1.839174926
5902,23.807757000,1.654271853,1.677041208,1.783375879,1.941932360,1.676063898
5903,23.810829000,1.945557132,1.946479186,1.925898532,1.961617788,1.963256756
5904,23.813901000,1.836735507,1.847746074,1.845505416,1.925644557,1.846754193
5905,23.816973000,0.927250127,0.927050432,1.812337098,1.944118818,1.053763638
5906,23.820045000,1.525201907,1.521609465,1.645151416,1.845548471,1.673835854
5907,23.823117000,1.670399343,1.812005778,1.810654004,1.930850029,1.789876208
5908,23.826189000,1.730072126,1.745916267,1.871117651,1.922547181,1.782045702
5909,23.829261000,1.820602571,1.832075695,1.932244500,1.946808815,1.856966446
5910,23.832333000,1.790605386,1.796497290,1.884933154,1.936873436,1.821528646
5911,23.835405000,1.872223499,1.874306339,1.845973551,1.959344864,1.877343774
5912,23.838477000,1.935986837,1.941654603,1.893707037,1.958727837,1.937327643
5913,23.841549000,1.963840127,1.966579278,1.913051128,1.976147334,1.968211492
5914,23.844621000,1.959507465,1.961830298,1.913459698,1.965887388,1.964042385
5915,23.847693000,1.946877321,1.949455420,1.834794253,1.968647957,1.948832830
5916,23.850765000,1.918465485,1.915357033,1.852254828,1.965683937,1.933200121
5917,23.853837000,1.880599454,1.882986441,1.899237355,1.947651863,1.887222650
5918,23.856909000,1.336644075,1.362414674,1.825533529,1.874237061,1.321155036
5919,23.859981000,1.644501706,1.647643901,1.871840040,1.942537944,1.667343815
5920,23.863053000,1.872641499,1.875019888,1.895494203,1.929101944,1.906539232
5921,23.866125000,1.359782384,1.361539106,1.921677272,1.929600080,1.428238574
5922,23.869197000,1.111254615,1.153079325,1.807949265,1.934050242,1.139496413
5923,23.872269000,1.604601185,1.685330704,1.883032640,1.969307264,1.682682556
5924,23.875341000,1.696808418,1.731561214,1.890720208,1.950218201,1.859810024
5925,23.878413000,1.861997515,1.867912908,1.919366995,1.955591202,1.880007138
5926,23.881485000,1.850072920,1.869014978,1.748577674,1.930215518,1.862896204
5927,23.884557000,1.881745175,1.894330899,1.921558301,1.954716047,1.905850098
5928,23.887629000,1.864297142,1.867679954,1.885542909,1.954881350,1.752253393
5929,23.890701000,1.801375017,1.809408337,1.924791972,1.959763527,1.844166080
5930,23.893773000,1.196027836,1.255346232,1.878506457,1.915056229,1.259884417
5931,23.896845000,1.296767384,1.316465169,1.838330428,1.943301201,1.412580490
5932,23.899917000,0.455361396,0.461007386,1.830086271,1.936732292,1.227547258
5933,23.902989000,1.131427487,1.139031629,1.828354369,1.923547427,1.735657503
5934,23.906061000,1.875907083,1.879581506,1.906267683,1.957345009,1.893256307
5935,23.909133000,1.459046155,1.841694529,1.867319981,1.940722148,1.846160228
5936,23.912205000,0.326772809,1.784172853,1.893164317,1.946749687,1.914185683
5937,23.915277000,1.759511083,1.814859400,1.879600485,1.964460373,1.946160555
5938,23.918349000,1.891694506,1.891342839,1.838671883,1.946239789,1.885500153
5939,23.921421000,1.635763464,1.640122247,1.908042987,1.931306839,1.631966713
5940,23.924493000,1.898374081,1.899798314,1.876744926,1.943820635,1.921874503
5941,23.927565000,1.924712420,1.927590966,1.840240757,1.955533981,1.929976344
5942,23.930637000,1.943802625,1.944567253,1.924964388,1.964504878,1.945986827
5943,23.933709000,1.921074152,1.921735545,1.900829216,1.943779627,1.922706246
5944,23.936781000,1.945273260,1.949591637,1.888115227,1.950632413,1.946313143
5945,23.939853000,1.896624724,1.902640740,1.826818486,1.929618518,1.895645658
5946,23.942925000,1.952655236,1.954619805,1.886158526,1.965208371,1.955966949
5947,23.945997000,1.898915807,1.899106264,1.904769739,1.946998596,1.922090809
5948,23.949069000,1.918437978,1.918992500,1.876978626,1.939665159,1.947196643
5949,23.952141000,1.896110932,1.891378264,1.880188425,1.931912104,1.933798869
5950,23.955213000,1.895346642,1.892506520,1.850067725,1.932302157,1.906425138
5951,23.958285000,1.890717665,1.887652844,1.899123351,1.935789108,1.916290283
5952,23.961357000,1.783233012,1.773880966,1.890031775,1.944258690,1.769114149
5953,23.964429000,1.914722790,1.925094465,1.829732895,1.983521461,1.920702706
5954,23.967501000,1.966982921,1.970007420,1.941504538,1.981194178,1.970030189
5955,23.970573000,1.903147519,1.902025650,1.819974440,1.932578405,1.905649026
5956,23.973645000,1.862943605,1.850828086,1.924312989,1.970150312,1.845070829
5957,23.976717000,1.452624237,1.463505281,1.634473652,1.911325455,1.463072337
5958,23.979789000,1.914833784,1.920745413,1.926481724,1.954108238,1.922499816
5959,23.982861000,1.565975738,1.578029503,1.887791375,1.932564418,1.575988961
5960,23.985933000,1.786648277,1.816636917,1.901129961,1.935857773,1.828551662
5961,23.989005000,1.568948095,1.567047141,1.828821073,1.903418064,1.619869562
5962,23.992077000,1.368768086,1.366206175,1.921939452,1.927425702,1.418045161
5963,23.995149000,1.500777307,1.530245351,1.872444689,1.914281209,1.547492219
5964,23.998221000,1.447211275,1.421994309,1.896291018,1.960719109,1.504223645
5965,24.001293000,0.601812293,0.600823969,1.949223200,1.966229439,1.131847511
5966,24.004365000,1.830831344,1.835991720,1.900832176,1.920935631,1.850157907
5967,24.007437000,1.635693448,1.642672340,1.792756488,1.909169197,1.739193564
5968,24.010509000,1.845989138,1.841125935,1.871182412,1.928299586,1.891564290
5969,24.013581000,1.860208089,1.876474589,1.777448823,1.940251350,1.879129827
5970,24.016653000,1.315875282,1.326159683,1.965094248,1.960240046,1.410822108
5971,24.019725000,1.838357086,1.828358521,1.850912924,1.940467199,1.823940088
5972,24.022797000,1.720401431,1.723854139,1.891400655,1.935885111,1.738802274
5973,24.025869000,1.225653605,1.242379503,1.889132539,1.918312709,1.326481817
5974,24.028941000,1.766169084,1.745090511,1.869644801,1.926031113,1.378650156
5975,24.032013000,1.409212102,1.410404056,1.840101719,1.946584543,1.676149935
5976,24.035085000,1.871216213,1.870284632,1.944601297,1.973056793,1.864344791
5977,24.038157000,1.613012969,1.595110600,1.836126566,1.930499395,1.662551147
5978,24.041229000,1.782190378,1.787305067,1.869746923,1.937196414,1.692735411
5979,24.044301000,1.837736517,1.837515215,1.882379799,1.957535744,1.392395844
5980,24.047373000,1.787038291,1.789655584,1.916649784,1.962918599,1.164039885
5981,24.050445000,1.839906782,1.852950950,1.868396570,1.946136157,1.811060309
5982,24.053517000,1.653762991,1.651681369,1.900639693,1.935029030,1.682194787
5983,24.056589000,1.534927589,1.578026166,1.879444222,1.934545199,1.667914276
5984,24.059661000,1.519992898,1.523045222,1.911475023,1.957460403,1.719580392
5985,24.062733000,1.297665571,1.311535845,1.879642253,1.950476646,1.705442786
5986,24.065805000,1.181371450,1.173296037,1.919114605,1.963194211,1.779670117
5987,24.068877000,1.767484973,1.769576152,1.857124686,1.965553602,1.865573843
5988,24.071949000,1.555047671,1.555883507,1.871628212,1.975876490,1.706100523
5989,24.075021000,1.756883830,1.723716329,1.854862322,1.977633476,1.824789693
5990,24.078093000,1.788265586,1.811732821,1.872183591,1.926927567,1.770864521
5991,24.081165000,1.773258728,1.783012725,1.851038213,1.903096835,1.812612732
5992,24.084237000,1.612472355,1.618145034,1.912402709,1.929811796,1.685893064
5993,24.087309000,1.882625123,1.888882975,1.912464380,1.934925715,1.913115621
5994,24.090381000,1.605503557,1.630202338,1.896586458,1.923594793,1.639942293
5995,24.093453000,1.313393200,1.430007876,1.865807255,1.927717527,1.454528470
5996,24.096525000,1.831308325,1.815969100,1.874255339,1.964288712,1.850691636
5997,24.099597000,1.826241404,1.866175396,1.781215255,1.951804161,1.871677612
5998,24.102669000,1.563868048,1.542164584,1.919401189,1.959472020,1.679871728
5999,24.105741000,1.699390471,1.712384482,1.895998102,1.966148059,1.844008048
6000,24.108813000,1.829062377,1.825217615,1.832916987,1.951496442,1.868141075
6001,24.111885000,1.842247263,1.849298880,1.881317695,1.921106497,1.898578594
6002,24.114957000,1.828744675,1.820822184,1.923727751,1.943626404,1.824875886
6003,24.118029000,1.848651285,1.834441101,1.888605197,1.951011658,1.846648256
6004,24.121101000,1.913726668,1.913236121,1.866762916,1.953727722,1.928913057
6005,24.124173000,1.858299042,1.856655933,1.892785470,1.949731191,1.865926792
6006,24.127245000,1.309462510,1.318679310,1.748125861,1.907137871,1.376555718
6007,24.130317000,1.242212753,1.256246577,1.932862719,1.963519732,1.341297348
6008,24.133389000,1.953515053,1.953959147,1.913188696,1.951059024,1.955653350
6009,24.136461000,1.942160507,1.943213463,1.891030232,1.945954959,1.944653273
6010,24.139533000,1.777074486,1.787066281,1.850770454,1.937688510,1.793517942
6011,24.142605000,1.945123871,1.943602800,1.921068986,1.948315938,1.940537632
6012,24.145677000,1.929046631,1.930524906,1.906050444,1.941069921,1.932808995
6013,24.148749000,1.858509203,1.855938037,1.867957354,1.940343857,1.850029190
6014,24.151821000,1.965873480,1.967469056,1.902752082,1.965286891,1.966928323
6015,24.154893000,1.947889566,1.948140860,1.913582246,1.948372841,1.954017639
6016,24.157965000,1.860762954,1.880251984,1.884336154,1.965996742,1.903147399
6017,24.161037000,1.893341631,1.897468468,1.891189853,1.951660474,1.890803625
6018,24.164109000,1.904609390,1.907553189,1.911242088,1.943072637,1.915865262
6019,24.167181000,1.297031981,1.308092987,1.843402833,1.942130725,1.352098140
6020,24.170253000,1.579935696,1.567753914,1.925131480,1.926901499,1.712908621
6021,24.173325000,1.879726097,1.879711295,1.951171676,1.984830221,1.922695388
6022,24.176397000,1.978355408,1.980224768,1.880713900,2.001263618,1.979735692
6023,24.179469000,1.778391272,1.776419029,1.841284772,1.963557561,1.735690914
6024,24.182541000,1.932171603,1.932857732,1.903938572,1.953956922,1.951868693
6025,24.185613000,1.801867018,1.805759579,1.831860065,1.959413846,1.808333248
6026,24.188685000,1.836821496,1.870188713,1.855182091,1.951678912,1.897168756
6027,24.191757000,1.502179513,1.545036712,1.882557392,1.936097781,1.549728466
6028,24.194829000,0.981609958,0.981143964,1.869215290,1.959625562,0.863545398
6029,24.197901000,0.728385627,0.733031655,1.936055899,1.970072110,1.001553744
6030,24.200973000,0.883716685,0.875893459,1.879998008,1.962954839,1.044567888
6031,24.204045000,0.975050434,0.972172469,1.803202723,1.958898226,1.538542067
6032,24.207117000,0.721025964,0.718293503,1.740050867,1.941687584,0.975323757
6033,24.210189000,1.230367060,1.240228986,1.869977171,1.954279264,1.665618733
6034,24.213261000,1.659423798,1.679454505,1.901703238,1.932075500,1.801729612
6035,24.216333000,1.581658209,1.598174650,1.786815266,1.891400655,1.594680308
6036,24.219405000,1.600276622,1.607761246,1.895008604,1.920747439,1.681865593
6037,24.222477000,1.757115138,1.760520329,1.900798917,1.934127808,1.756249939
6038,24.225549000,1.721855640,1.760297050,1.905285001,1.947046916,1.904830933
6039,24.228621000,1.839712312,1.856104732,1.893651664,1.936215401,1.882073283
6040,24.231693000,1.861846104,1.867633979,1.906020164,1.932898204,1.895341108
6041,24.234765000,1.942727387,1.944259961,1.928116083,1.957946459,1.953456422
6042,24.237837000,1.961778243,1.961581389,1.773867334,1.966941198,1.963120302
6043,24.240909000,1.923771262,1.924482236,1.894762119,1.965577443,1.944811205
6044,24.243981000,1.917191843,1.928683788,1.887971252,1.963807742,1.897915949
6045,24.247053000,1.714586308,1.728999972,1.901015600,1.937058767,1.798091600
6046,24.250125000,1.828579709,1.835227566,1.858389179,1.935600917,1.884209057
6047,24.253197000,1.900830984,1.901196977,1.919681986,1.956545830,1.895050526
6048,24.256269000,1.808815743,1.808545311,1.889734268,1.945288976,1.789122005
6049,24.259341000,1.686736763,1.697793233,1.880773942,1.943877220,1.762123172
6050,24.262413000,1.922007640,1.927890182,1.920317531,1.947066943,1.939902266
6051,24.265485000,1.887882620,1.891434213,1.924248139,1.939815839,1.882386525
6052,24.268557000,1.923713257,1.929682612,1.914005915,1.940931956,1.928043524
6053,24.271629000,1.790569534,1.862574081,1.893406769,1.929483414,1.863268207
6054,24.274701000,1.939911207,1.941651106,1.905608892,1.944616636,1.941752434
6055,24.277773000,1.928627094,1.929498990,1.928402305,1.974228223,1.932934652
6056,24.280845000,1.901232660,1.904721439,1.887178739,1.949847539,1.919840197
6057,24.283917000,1.925352519,1.924190700,1.919670006,1.938360214,1.940633853
6058,24.286989000,1.882407010,1.884483099,1.894233902,1.973991076,1.851771111
6059,24.290061000,1.742438972,1.742636457,1.810749183,1.993361155,1.801576535
6060,24.293133000,1.941275616,1.942249139,1.921132803,1.950090726,1.944667498
6061,24.296205000,1.904270157,1.904073159,1.889520566,1.947676341,1.899217616
6062,24.299277000,1.769621061,1.770963495,1.893966993,1.924172401,1.778888643
6063,24.302349000,1.623080656,1.638271481,1.903870742,1.947397550,1.653577124
6064,24.305421000,1.825011815,1.834853013,1.894586345,1.935935020,1.867904469
6065,24.308493000,1.918422977,1.918413599,1.882036090,1.966944695,1.939878186
6066,24.311565000,1.938918124,1.940889190,1.938821276,1.957260132,1.939187373
6067,24.314637000,1.553892168,1.561068630,1.865513484,1.930744807,1.614162900
6068,24.317709000,1.700089415,1.708040620,1.842259208,1.905648232,1.707352420
6069,24.320781000,1.584795301,1.633412083,1.841052095,1.914957682,1.660129016
6070,24.323853000,1.935319801,1.939822624,1.919085701,1.954137166,1.948817412
6071,24.326925000,1.697003429,1.712559454,1.919247508,1.935305278,1.706283445
6072,24.329997000,1.850031793,1.858168324,1.746506890,1.935014725,1.853455434
6073,24.333069000,1.755941709,1.760351899,1.892178019,1.936328570,1.786180839
6074,24.336141000,1.824209193,1.830190634,1.858710766,1.929907481,1.878253102
6075,24.339213000,1.796438021,1.805248809,1.828342160,1.952449481,1.775840208
6076,24.342285000,1.789299943,1.808330677,1.921290000,1.950987180,1.894520154
6077,24.345357000,1.899252827,1.899099849,1.864108523,1.971987724,1.929260651
6078,24.348429000,1.805774565,1.788515051,1.866028945,1.939888318,1.835020192
6079,24.351501000,1.944377899,1.945105791,1.899234136,1.941385269,1.948398511
6080,24.354573000,1.675040851,1.645134762,1.919903278,1.963322957,1.674230434
6081,24.357645000,1.429906987,1.435171554,1.875423392,1.946824392,1.782522450
6082,24.360717000,1.816943713,1.834054664,1.843705674,1.951486588,1.835609853
6083,24.363789000,1.811291575,1.826260867,1.878659507,1.932843526,1.836893251
6084,24.366861000,1.830636241,1.853797431,1.772061422,1.958831787,1.845093913
6085,24.369933000,1.908807417,1.914833963,1.909283499,1.953207970,1.924682101
6086,24.373005000,1.955470006,1.958298922,1.902740737,1.957568487,1.958683888
